,player_id,position_id,position_name,team_id,team_name,Player_Name
561,129,2,forward,62,Fla. Gulf Coast,Antravious_Simmons
562,133,1,gaurd,62,Fla. Gulf Coast,Christian_Terrell
563,128,2,forward,62,Fla. Gulf Coast,Demetris_Morant
564,132,1,gaurd,62,Fla. Gulf Coast,Zach_Johnson
565,136,1,gaurd,62,Fla. Gulf Coast,Brandon_Goodwin
566,131,2,forward,62,Fla. Gulf Coast,Kevin_Mickle
567,106,1,gaurd,26,East Tenn. St.,Jermaine_Long
568,105,1,gaurd,26,East Tenn. St.,Desonta_Bradford
569,102,2,forward,26,East Tenn. St.,Tevin_Glass
570,104,1,gaurd,26,East Tenn. St.,A.J._Merriweather
571,101,2,forward,26,East Tenn. St.,Hanner_Mosquera-Perea
572,103,1,gaurd,26,East Tenn. St.,T.J._Cromer
573,100,2,forward,26,East Tenn. St.,David_Burrell
574,99,2,forward,26,East Tenn. St.,Isaac_Banks
575,107,1,gaurd,26,East Tenn. St.,Devontavius_Payne
576,620,2,forward,33,Duke,Justin_Robinson
577,622,1,gaurd,33,Duke,Frank_Jackson
578,619,2,forward,33,Duke,Jayson_Tatum
579,621,1,gaurd,33,Duke,Luke_Kennard
580,618,2,forward,33,Duke,Jack_White
581,617,2,forward,33,Duke,Amile_Jefferson
582,616,2,forward,33,Duke,Javin_DeLaurier
583,615,2,forward,33,Duke,Harry_Giles
584,614,3,center,33,Duke,Antonio_Vrankovic
585,624,1,gaurd,33,Duke,Grayson_Allen
586,623,1,gaurd,33,Duke,Matt_Jones
587,671,2,forward,14,Dayton,Kendall_Pollard
588,676,1,gaurd,14,Dayton,John_Crosby
589,670,2,forward,14,Dayton,Ryan_Mikesell
590,675,1,gaurd,14,Dayton,Kyle_Davis
591,669,2,forward,14,Dayton,Sam_Miller
592,674,1,gaurd,14,Dayton,Charles_Cooke
593,668,2,forward,14,Dayton,Josh_Cunningham
594,673,1,gaurd,14,Dayton,Scoochie_Smith
595,667,2,forward,14,Dayton,Xeyrius_Williams
596,672,1,gaurd,14,Dayton,Darrell_Davis
597,549,2,forward,43,Creighton,Cole_Huff
598,548,3,center,43,Creighton,Zach_Hanson
599,558,1,gaurd,43,Creighton,Isaiah_Zierden
600,547,3,center,43,Creighton,Justin_Patton
601,557,1,gaurd,43,Creighton,Kobe_Paras
602,556,1,gaurd,43,Creighton,Jordan_Scurry
603,555,1,gaurd,43,Creighton,Ronnie_Harrell
604,554,1,gaurd,43,Creighton,Davion_Mintz
605,553,1,gaurd,43,Creighton,Khyri_Thomas
606,551,2,forward,43,Creighton,Martin_Krampelj
607,552,1,gaurd,43,Creighton,Tyler_Clement
608,550,2,forward,43,Creighton,Toby_Hegner
609,559,1,gaurd,43,Creighton,Marcus_Foster
610,408,3,center,11,Cincinnati,Nysier_Brooks
611,415,1,gaurd,11,Cincinnati,Kevin_Johnson
612,411,2,forward,11,Cincinnati,Gary_Clark
613,414,1,gaurd,11,Cincinnati,Justin_Jenifer
614,410,2,forward,11,Cincinnati,Quadri_Moore
615,413,1,gaurd,11,Cincinnati,Troy_Caupain
616,409,2,forward,11,Cincinnati,Kyle_Washington
617,412,1,gaurd,11,Cincinnati,Jarron_Cumberland
618,347,1,gaurd,9,Butler,Kamar_Baldwin
619,343,2,forward,9,Butler,Andrew_Chrabascz
620,346,1,gaurd,9,Butler,Tyler_Lewis
621,342,2,forward,9,Butler,Kelan_Martin
622,345,1,gaurd,9,Butler,Kethan_Savage
623,341,2,forward,9,Butler,Tyler_Wideman
624,340,3,center,9,Butler,Nate_Fowler
625,344,1,gaurd,9,Butler,Avery_Woodson
626,86,1,gaurd,58,Bucknell ,John_Azzinaro
627,90,1,gaurd,58,Bucknell ,Avi_Toomer
628,89,1,gaurd,58,Bucknell ,Nate_Jones
629,85,2,forward,58,Bucknell ,Zach_Thomas
630,88,1,gaurd,58,Bucknell ,Kimbal_Mackenzie
631,82,3,center,58,Bucknell ,Nana_Foulland
632,84,2,forward,58,Bucknell ,Bruce_Moore
633,87,1,gaurd,58,Bucknell ,Stephen_Brown
634,81,3,center,58,Bucknell ,Nate_Sestina
635,83,2,forward,58,Bucknell ,D.J._MacLeay
636,503,1,gaurd,29,Baylor,Jake_Lindsey
637,502,1,gaurd,29,Baylor,King_McClure
638,499,2,forward,29,Baylor,Nuni_Omot
639,500,1,gaurd,29,Baylor,Ishmail_Wainright
640,501,1,gaurd,29,Baylor,Al_Freeman
641,498,2,forward,29,Baylor,Terry_Maston
642,497,2,forward,29,Baylor,Johnathan_Motley
643,496,2,forward,29,Baylor,Jonathan_Davis
644,495,2,forward,29,Baylor,Jo_Lual-Acuil
645,504,1,gaurd,29,Baylor,Manu_Lecomte
646,563,2,forward,5,Arkansas,Trey_Thompson
647,568,1,gaurd,5,Arkansas,Anton_Beard
648,562,2,forward,5,Arkansas,Arlando_Cook
649,567,1,gaurd,5,Arkansas,Jaylen_Barford
650,561,2,forward,5,Arkansas,Moses_Kingsley
651,566,1,gaurd,5,Arkansas,Daryl_Macon
652,560,2,forward,5,Arkansas,Dustin_Thomas
653,565,1,gaurd,5,Arkansas,Dusty_Hannahs
654,564,1,gaurd,5,Arkansas,Manuale_Watkins
655,203,1,gaurd,63,Arizona,Allonzo_Trier
656,202,1,gaurd,63,Arizona,Tyler_Trillo
657,195,2,forward,63,Arizona,Jake_Desjardins
658,201,1,gaurd,63,Arizona,Paulo_Cruz
659,194,2,forward,63,Arizona,Lauri_Markkanen
660,200,1,gaurd,63,Arizona,Parker_Jackson-Cartwright
661,193,2,forward,63,Arizona,Keanu_Pinder
662,199,1,gaurd,63,Arizona,Kadeem_Allen
663,192,3,center,63,Arizona,Chance_Comanche
664,198,1,gaurd,63,Arizona,Rawle_Alkins
665,191,3,center,63,Arizona,Dusan_Ristic
666,197,1,gaurd,63,Arizona,Kobi_Simmons
667,196,1,gaurd,63,Arizona,Kory_Jones
