player_id,name,position_id,position_name,team_id,team_name
556,"Jordan Scurry",1,gaurd,43,Creighton
555,"Ronnie Harrell",1,gaurd,43,Creighton
554,"Davion Mintz",1,gaurd,43,Creighton
553,"Khyri Thomas",1,gaurd,43,Creighton
551,"Martin Krampelj",2,forward,43,Creighton
552,"Tyler Clement",1,gaurd,43,Creighton
550,"Toby Hegner",2,forward,43,Creighton
559,"Marcus Foster",1,gaurd,43,Creighton
408,"Nysier Brooks",3,center,11,Cincinnati
415,"Kevin Johnson",1,gaurd,11,Cincinnati
411,"Gary Clark",2,forward,11,Cincinnati
414,"Justin Jenifer",1,gaurd,11,Cincinnati
410,"Quadri Moore",2,forward,11,Cincinnati
413,"Troy Caupain",1,gaurd,11,Cincinnati
409,"Kyle Washington",2,forward,11,Cincinnati
412,"Jarron Cumberland",1,gaurd,11,Cincinnati
347,"Kamar Baldwin",1,gaurd,9,Butler
343,"Andrew Chrabascz",2,forward,9,Butler
346,"Tyler Lewis",1,gaurd,9,Butler
342,"Kelan Martin",2,forward,9,Butler
345,"Kethan Savage",1,gaurd,9,Butler
341,"Tyler Wideman",2,forward,9,Butler
340,"Nate Fowler",3,center,9,Butler
344,"Avery Woodson",1,gaurd,9,Butler
86,"John Azzinaro",1,gaurd,58,"Bucknell "
90,"Avi Toomer",1,gaurd,58,"Bucknell "
89,"Nate Jones",1,gaurd,58,"Bucknell "
85,"Zach Thomas",2,forward,58,"Bucknell "
88,"Kimbal Mackenzie",1,gaurd,58,"Bucknell "
82,"Nana Foulland",3,center,58,"Bucknell "
84,"Bruce Moore",2,forward,58,"Bucknell "
87,"Stephen Brown",1,gaurd,58,"Bucknell "
81,"Nate Sestina",3,center,58,"Bucknell "
83,"D.J. MacLeay",2,forward,58,"Bucknell "
503,"Jake Lindsey",1,gaurd,29,Baylor
502,"King McClure",1,gaurd,29,Baylor
499,"Nuni Omot",2,forward,29,Baylor
500,"Ishmail Wainright",1,gaurd,29,Baylor
501,"Al Freeman",1,gaurd,29,Baylor
498,"Terry Maston",2,forward,29,Baylor
497,"Johnathan Motley",2,forward,29,Baylor
496,"Jonathan Davis",2,forward,29,Baylor
495,"Jo Lual-Acuil",2,forward,29,Baylor
504,"Manu Lecomte",1,gaurd,29,Baylor
563,"Trey Thompson",2,forward,5,Arkansas
568,"Anton Beard",1,gaurd,5,Arkansas
562,"Arlando Cook",2,forward,5,Arkansas
567,"Jaylen Barford",1,gaurd,5,Arkansas
561,"Moses Kingsley",2,forward,5,Arkansas
566,"Daryl Macon",1,gaurd,5,Arkansas
560,"Dustin Thomas",2,forward,5,Arkansas
565,"Dusty Hannahs",1,gaurd,5,Arkansas
564,"Manuale Watkins",1,gaurd,5,Arkansas
203,"Allonzo Trier",1,gaurd,63,Arizona
202,"Tyler Trillo",1,gaurd,63,Arizona
195,"Jake Desjardins",2,forward,63,Arizona
201,"Paulo Cruz",1,gaurd,63,Arizona
194,"Lauri Markkanen",2,forward,63,Arizona
200,"Parker Jackson-Cartwright",1,gaurd,63,Arizona
193,"Keanu Pinder",2,forward,63,Arizona
199,"Kadeem Allen",1,gaurd,63,Arizona
192,"Chance Comanche",3,center,63,Arizona
198,"Rawle Alkins",1,gaurd,63,Arizona
191,"Dusan Ristic",3,center,63,Arizona
197,"Kobi Simmons",1,gaurd,63,Arizona
196,"Kory Jones",1,gaurd,63,Arizona
