urls
https://www.ncaa.com/game/basketball-men/d1/2018/03/23/texas-tech-purdue
https://www.ncaa.com/game/basketball-men/d1/2018/03/25/texas-tech-villanova
https://www.ncaa.com/game/basketball-men/d1/2018/03/31/loyola-il-michigan
https://www.ncaa.com/game/basketball-men/d1/2018/04/02/michigan-villanova
https://www.ncaa.com/game/basketball-men/d1/2018/03/31/kansas-villanova
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/texas-southern-xavier
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/florida-st-missouri
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/south-dakota-st-ohio-st
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/unc-greensboro-gonzaga
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/san-diego-st-houston
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/montana-michigan
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/providence-texas-am
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/lipscomb-north-carolina
https://www.ncaa.com/game/basketball-men/d1/2018/03/18/florida-st-xavier
https://www.ncaa.com/game/basketball-men/d1/2018/03/17/ohio-st-gonzaga
https://www.ncaa.com/game/basketball-men/d1/2018/03/17/houston-michigan
https://www.ncaa.com/game/basketball-men/d1/2018/03/18/texas-am-north-carolina
https://www.ncaa.com/game/basketball-men/d1/2018/03/22/florida-st-gonzaga
https://www.ncaa.com/game/basketball-men/d1/2018/03/22/texas-am-michigan
https://www.ncaa.com/game/basketball-men/d1/2018/03/24/florida-st-michigan
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/penn-kansas
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/north-carolina-st-seton-hall
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/new-mexico-st-clemson
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/col-of-charleston-auburn
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/syracuse-tcu
https://www.ncaa.com/game/basketball-men/d1/2018/03/16/bucknell-michigan-st
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/oklahoma-rhode-island
https://www.ncaa.com/game/basketball-men/d1/2018/03/15/iona-duke
https://www.ncaa.com/game/basketball-men/d1/2018/03/17/seton-hall-kansas
https://www.ncaa.com/game/basketball-men/d1/2018/03/18/clemson-auburn
https://www.ncaa.com/game/basketball-men/d1/2018/03/18/syracuse-michigan-st
https://www.ncaa.com/game/basketball-men/d1/2018/03/17/rhode-island-duke
https://www.ncaa.com/game/basketball-men/d1/2018/03/23/clemson-kansas
https://www.ncaa.com/game/basketball-men/d1/2018/03/23/syracuse-duke
https://www.ncaa.com/game/basketball-men/d1/2018/03/25/duke-kansas
https://www.ncaa.com/game/basketball-men/d1/2018/03/13/long-island-radford
https://www.ncaa.com/game/basketball-men/d1/2018/03/13/st-bonaventure-ucla
https://www.ncaa.com/game/basketball-men/d1/2018/03/14/texas-southern-nc-central
https://www.ncaa.com/game/basketball-men/d1/2018/03/14/syracuse-arizona-st
